P_PRICE,rain,wind,temperature,oil,exchange,temp_kr,cpi
2.6380048850117555,1.0449595751757896,1.5837373293255197,0.867164979791412,3.9136616620966547,0.11315009793265586,7.862694588162534,1.0032372919936994
2.675682065602349,0.6501043576272776,1.8236528330040087,0.48149617693697006,3.9353879077328786,0.11546924980611413,8.103611479731509,1.0027241528025979
2.752797432988065,0.9559459442738985,1.6195560425996849,1.0130425614233711,3.8900636540737192,0.11422114409002286,8.525756504074295,1.0027241528025979
2.7755690908777093,1.3904734338771592,1.5669224374075121,1.2372630667941105,3.912422925449473,0.1140427160406602,8.768827312492723,1.0027241528025979
2.748072541330637,1.1713998254604743,1.717445523850124,1.5934619829625503,3.8999166854330984,0.11028835389412302,8.826460873225514,1.0034926925246275
2.8070854201508295,1.1660338780284314,1.698801593050699,1.2417343786637982,3.863798681141129,0.11386425614904709,9.083147319439467,1.0042602555229216
2.856724614391588,1.1669919453573692,1.5743465926228302,1.4217468418695673,3.8413429972404054,0.111183528960615,9.452499402129247,1.0042602555229216
2.838807924003056,0.819482498031646,1.547431968933829,1.512534880622984,3.8232792195935916,0.11189909249740876,9.851598777971319,1.0042602555229216
2.791827755014787,1.2310050009367202,1.5588399477767318,1.707902487730398,3.764497000572525,0.11037790746960936,10.62169996450559,1.0042602555229216
2.7281313975728767,1.2853836652767734,1.5440427553755764,1.4865041189487582,3.7335181557323165,0.11127300240942878,10.698139450945561,1.0017552169185777
2.7216315416090615,1.4548835052866007,1.8406736336456464,1.1833594135547423,3.7863690753911934,0.11163081617118537,11.155423419050855,1.0017552169185777
2.749723335328038,0.8957787621450165,1.5910887737659039,1.3338256406829596,3.8747364206421295,0.11484539166904068,11.086836201697004,1.0017552169185777
2.7479293445787394,1.4792708175779952,1.6835458845878224,1.301851341696035,3.87904516493094,0.11502367656878194,10.518548113434779,1.0017552169185777
2.7454507400271906,1.3609765531356008,1.7590163306561404,1.1197704208768848,3.8276989235154275,0.1140427160406602,9.853715404114391,1.0014549542566655
2.7035525618129213,1.2397043132610825,1.794307241306854,1.288314557744195,3.845455761156033,0.1136857644038164,9.705932615265352,1.0011564152091617
2.517138157856217,1.2061326323793657,1.8282477624911917,1.0698096886596011,3.814233755266638,0.1145779047074351,9.62167148073156,1.0011564152091617
2.673302362981637,0.9983263804697837,1.6957164202080774,0.9894828028840137,3.8193812621780943,0.11386425614904709,9.161229650933423,1.0011564152091617
2.698933672945157,1.386374743741211,1.9833271800870975,0.895923450910886,3.865853404581296,0.11627078166538653,9.201481606547537,1.0012497217532925
2.7559916766898485,0.832909122935104,1.9418588268361348,0.27175797391769624,3.922290117783924,0.11804966677381429,8.890451644090492,1.0013428330259162
2.837761984382185,0.9690556701351936,1.8925641683500207,0.24172317742551605,3.9439479382125198,0.11662681193171962,8.177374718102461,1.0013428330259162
2.7750136847015514,1.0111405065138095,1.8012083584259875,0.35137314530052527,3.9439479382125198,0.11529104433473458,8.220728954043507,1.0013428330259162
2.770505658283092,1.2332226444570185,2.040038993813807,0.30040542027210737,3.924267731844583,0.11431034617741086,7.476345478717408,1.0013428330259162
2.7677641939820004,1.3931402438689928,1.7314163393205866,-0.3113376936531863,3.839882327650464,0.11431034617741086,6.501005923617144,1.0035725514184994
2.7497919214150532,1.2339122689245703,2.0257373627079747,-0.47763452209190177,3.820828345243219,0.11466707497812596,6.461679287121242,1.0057834063545423
2.7613079427188123,1.2403575716378803,2.0162719461496064,-0.025331684784923706,3.8321569488175586,0.11154137473290741,6.843704301300996,1.0057834063545423
2.7596685431707235,1.1940244936727475,1.923043669895673,-0.4712228666899295,3.8816462687694298,0.11073604159466563,5.034104347045183,1.0057834063545423
2.745545176524871,1.1742936761204135,2.038785536038707,-0.6487410564517133,3.909980921793921,0.11073604159466563,5.320657510095578,1.0073637246109313
2.7747140205677585,1.2522489618019643,1.8408921578056996,-0.6865226314161685,3.9505896585769626,0.11288215705667247,4.763991990658399,1.008930512808797
2.8063054794564266,1.061472741718653,1.899655829412631,-0.4833386300202851,3.968970285869896,0.11198850194804724,4.453283020862561,1.008930512808797
2.7946669823509622,1.2939683236789543,2.199754851594187,-0.3300354564303112,3.98083986142528,0.1090337610241224,5.171675903823937,1.008930512808797
2.865515223442323,1.2280145931077304,2.2801562325539013,-0.566370720869199,4.002375461458697,0.10885440491208209,3.958876200324015,1.0092758448350991
2.870260600080084,1.0973860469448653,2.1199693752919546,-1.0000277561339184,3.997723523617675,0.10930273489045014,4.9295207424476555,1.009616177389838
2.8618233300303313,1.1283146683064007,2.0858204703906074,-0.9225857036202317,3.9729926657511645,0.11073604159466563,3.1127814662379953,1.009616177389838
2.8471182026942787,1.1790175309806221,2.1226848448891014,-0.756516501591139,3.9698012271475003,0.11082555508888466,3.1322493310901733,1.009616177389838
2.8305871544818135,1.179525444677471,2.1073503297969123,-0.5977620574408281,3.991314661902557,0.11315009793265586,3.1739465375316125,1.009616177389838
2.7465191544623178,0.7712099073864367,1.9287570698290641,-0.9439830182898934,3.995223798020907,0.11359650658254057,3.553025211664021,1.0102449160402067
2.7189996859283596,1.0883029190092486,2.074622255243887,-1.1121855710804294,3.9866851097365683,0.11439954030849618,2.7283698669088956,1.010869754179478
2.775234097198561,1.0223917140597052,1.9411959387925868,-0.8308403596662133,3.9944935327917266,0.11261414436913439,3.8661010213411866,1.010869754179478
2.7603809142496742,1.2746386941415875,1.9656476318936347,-1.20708673985733,4.007551343252461,0.11332868530700317,3.537314471856288,1.010869754179478
2.738794925824019,1.1151415906193203,1.797196375824791,-0.8110452456008779,3.999410978163362,0.11288215705667247,4.201420716943688,1.0112089292388726
2.717213187290911,0.9850255055406003,1.8799222568227267,-1.0122721393342569,3.948894808203997,0.11136246785346073,3.9588672185058997,1.0115478504794786
2.719738288790932,0.9526022674360124,2.0649871249396763,-0.7387303718449171,3.9020130727988276,0.11046745302597097,4.455031370430956,1.0115478504794786
2.7208658058832955,1.008961405560736,2.07104205225986,-0.7346421611230172,3.8888362584528102,0.11154137473290741,4.608669819592388,1.0115478504794786
2.733706649505471,1.1571283442992133,1.7807824105969041,-0.9026006261936286,3.918243617241202,0.11136246785346073,4.7439235365763714,1.0121653962864068
2.7238991536939974,1.129306837414634,2.009289328841631,-0.5214725017628431,3.956460854858715,0.11028835389412302,5.673067621738738,1.0127821219325839
2.7282918039359436,0.9199813919935607,1.7726708726655325,-0.705167421136125,3.9925425224869415,0.10966125420951849,5.852368768936697,1.0127821219325839
2.761404864526229,1.0615573444852138,2.083779943278434,-0.6030598122807731,3.952742594705163,0.11046745302597095,5.9105691147459645,1.0127821219325839
2.8087742390532293,1.167160616915911,1.9053007169760754,-0.6811333679949715,3.9188397187550685,0.11064652008706358,6.432795441945483,1.0127821219325839
2.7917154852137833,0.7389146724027913,1.8857884188763314,-0.40550173102456466,3.875607952726097,0.11001964503854945,6.72449200746336,1.0138386682685003
2.8786374101696186,0.7757355755797152,1.6879318565310766,-0.3356675039456751,3.8724918440908134,0.10948201061699697,6.813350733566952,1.0138386682685003
2.9584101863421512,1.1696671889181351,1.6600196566587366,0.6128232085983915,3.9170503471421716,0.11055699056464385,7.173316932049801,1.0138386682685003
2.9565210997050575,1.007413727379429,1.6685268288041069,0.23722419083595334,3.9389894536579604,0.11332868530700317,7.35602433963885,1.0138386682685003
2.8472578613975217,1.0793583480251756,1.755449245171462,0.39149525646435035,3.9078944948443657,0.11234605983153843,7.606269898579984,1.013153719530004
2.9667754797579007,1.3187752118441818,1.6496883150553978,1.22283112844278,3.8619079639962983,0.1118096750520056,7.8381995013412,1.0124647870796348
2.9473209813566257,0.9937185174761662,1.5253253093104517,1.1536729771432979,3.8350123630618973,0.11154137473290741,8.03284699854043,1.0124647870796348
2.958512826426055,1.2258647507420346,1.7163971494556238,1.050359770418382,3.7874117101781826,0.111183528960615,8.581101916376012,1.0124647870796348
3.0639939334552,0.7593826306640259,1.7136020605556799,0.9632992017209543,3.8213540385133093,0.11145192529414301,9.092170905129475,1.0102351148359436
2.9880289401492646,1.105845326327994,1.6469477611837522,1.0613342139601076,3.8462250248377137,0.11288215705667247,9.582340982981563,1.0079866711920826
2.9705088919377842,1.330489519951074,1.6698561145986515,1.3829290710082487,3.839667343236006,0.11341796703555675,9.747014045260315,1.0079866711920826
2.963378353533757,1.1858983532023866,1.6660467247213302,1.32321717882408,3.8590440806372595,0.11564742352596187,10.069596250913277,1.0079866711920826
2.884133997661513,1.1344264597815088,1.486713108866938,1.6603304666123075,3.8988567088963872,0.11769414281664316,10.218193584974392,1.0079866711920826
2.774790933263759,1.4147179732813078,1.542085730404609,1.610631484069329,3.9220921411049297,0.11973668160233342,10.898162829930008,1.0064392195792657
2.7681612759511043,1.3682013371924975,1.6721817913773978,1.3948732929167933,3.9141407613991475,0.1188491338383811,10.8103169633382,1.004891349547666
2.766192693741971,1.5254616974040542,1.791108215541735,1.4475855467785987,3.8816462687694298,0.11849389404778915,10.475257384997624,1.004891349547666
2.7426301329844223,0.7476240248252511,1.5728484650018082,0.9346973421308046,3.886582112946193,0.11929300618798318,10.792074239042067,1.004891349547666
2.772072106353466,1.1832953758981484,1.7831957734511799,1.2117148374120106,3.86706050639304,0.12133228516752496,9.880613526798044,1.0051898079884387
2.763464154353082,1.3431988520533993,1.711190029912106,1.1860338217777477,3.899140379597132,0.12044615307586716,9.769415822778035,1.005487435201923
2.765643251703427,1.1725194374453156,1.877654650097778,1.033287488358121,3.9135418513974156,0.12000279239469637,9.591388960842036,1.005487435201923
2.7472332823488927,0.9725256424931664,1.656517212199903,1.0154887905987016,3.9357785937825427,0.12018016025610495,9.213183258108769,1.005487435201923
2.7525464474280965,1.4349180112601307,1.9637324029628176,1.0838323972926316,3.968289910881449,0.12035749666373409,9.104858116104058,1.0074194679389796
2.661379766918822,1.5269542114300287,2.0484923104298223,0.7052518355294634,3.935973879583933,0.11778303565638346,8.615154797699606,1.009336535324865
2.7406241669740417,1.2104947003283166,1.9340826900680672,0.6400999295659066,3.94681083091381,0.11804966677381429,8.251719071753069,1.009336535324865
2.735970413004569,1.4060121023755288,1.8587300953342387,0.43625329742987873,3.9648051908671156,0.11920424747847652,8.08379652855288,1.009336535324865
2.735265881888038,1.5413096224459721,2.0517169936649813,0.1960240493954644,3.981884832597063,0.11778303565638346,7.516787807249898,1.009336535324865
2.696600183585019,1.4244236579512373,1.9092312208352322,-0.14099620770034682,4.01821917183261,0.11573649848259672,6.600713484164145,1.0116352886763924
2.660891832312782,1.2241134407515804,2.074640764336479,-0.1404224793558302,4.061373611885401,0.11600367575630613,6.757655328493855,1.0139303687101437
2.6382313884786104,1.0641632417693352,2.006401375286944,-0.40544522356799756,4.041225039891439,0.1155583406342723,5.186028447870858,1.0139303687101437
2.6369121932556854,1.3945931639345857,2.199453238833681,-0.5333895481268616,4.07165577396741,0.11386425614904709,4.905464784416522,1.0139303687101437
2.62303660476194,1.0403230018794307,2.0075983861633775,-1.0442197391190315,4.074685924558916,0.11573649848259672,4.665384651533354,1.014027394737519
2.6370490658268877,1.3631036477956258,2.1176303145274966,-0.6924857987424943,4.060787778693258,0.1135072407935949,3.8906878993731677,1.0141239434077907
2.6731534888238566,0.9448121407091352,1.8710550718985925,-1.1725967841089375,4.0641258756381,0.1127034899130848,2.5960161988609376,1.0141239434077907
2.6621409155268445,1.3416411973716176,1.992717810312785,-0.5154361624479245,4.075976904863916,0.11297147865916139,3.857493473372239,1.0141239434077907
2.675978955386159,1.1545613945918543,1.9393835028408666,-1.0437509821789244,4.105811893662995,0.11359650658254057,3.371953560369717,1.0141239434077907
2.5565799495835897,1.061121679752611,1.9563685648981546,-1.3788393115585582,4.129357718059107,0.11511280710050457,3.1582302669633067,1.0137654712292623
2.715680845763689,1.140549939681921,2.008682160667162,-0.8684506433761433,4.165734558308774,0.11671579969596076,2.456914914753711,1.0137654712292623
2.6782395173254354,1.1083519379656686,1.9293605834742782,-1.2061156250295677,4.173617743116608,0.1194704999761666,3.9418900048740846,1.0137654712292623
2.689871378285419,1.2147233205278711,1.9428660066740853,-0.939540894067137,4.190321186569586,0.11982539306834857,1.3737487311849463,1.0137654712292623
2.7220215666941,1.2004818696127701,1.7909173639151328,-1.1916907645571304,4.192801301563133,0.12186358775684057,1.9003769345985788,1.0133285535938477
2.7210848503233946,1.1105774567263829,2.091521067334437,-1.070876307647956,4.142118337026941,0.12009148025782043,1.8931308958960942,1.012894743403453
2.6827466218469667,1.0635977708230075,1.8857654427829553,-1.0411079785506718,4.121256931550785,0.11893792407151378,2.850990280711733,1.012894743403453
2.737246493610422,0.6457560373042207,1.8180767775454285,-1.417075354703064,4.150346752337385,0.12088931727545332,3.3411435413907724,1.012894743403453
2.7587904200809046,0.9141494034328119,1.9428497029022074,-1.8027561819618503,4.145671189387441,0.12026883239094469,3.8984225656378726,1.0139102799484685
2.7844129136117313,0.5991111886333511,1.7101878155342434,-1.6122821890397363,4.138297649750563,0.12035749666373409,3.585192333916441,1.0149223339639935
2.803926167632492,0.9808292530117262,1.8800394557680702,-1.6435246485814328,4.132154023617647,0.12142085520433943,4.576909193203183,1.0149223339639935
2.796735778377558,0.8612437464225525,1.9428789251520302,-1.3519350094006632,4.176876476939905,0.12177505692592092,4.0488676664422405,1.0149223339639935
2.8123802016864445,0.8038592049757768,1.644192758487149,-1.5319165729309134,4.19010918420648,0.12239460821360591,5.239251867790954,1.0153916184069636
2.852467760149709,1.0163496652990072,1.9304634409410064,-0.9317502359610961,4.160413162191805,0.11938175702008047,5.059319573800256,1.0158588388670047
2.841367737804154,0.7117696926579472,1.7350432397862023,-0.7112771906294125,4.205319288664396,0.12088931727545332,5.530066273113493,1.0158588388670047
2.825256852639877,0.8435964372840173,1.7879206929208893,-0.06812613495422555,4.227942619291166,0.12097792655290264,5.760597228325572,1.0158588388670047
2.8065141825333875,0.9317182826725161,1.6807927721036302,-0.23992076872078907,4.236075579189578,0.11938175702008047,5.852278887345538,1.0158588388670047
2.8257689721283596,1.249185147147484,1.8625285401162623,0.21894845757375933,4.239598641541604,0.11751633342783897,6.396303289739048,1.0164218019470228
2.854799920366498,1.4975557993843769,1.7676619176489945,0.4038604685165282,4.271067140615574,0.11680477954208435,6.254374866729775,1.0169829650940152
2.8331350320646735,0.4789633706172074,1.9774088161146843,0.40698085746120577,4.28090711327331,0.11733849241723332,7.007194106525233,1.0169829650940152
2.868077379153231,0.8466331877140127,1.9796640338671705,0.17144369670992474,4.267737488271754,0.11707167158583758,7.0416992527168025,1.0169829650940152
2.850567351691652,0.6035350218702582,1.7541564944491874,0.702090927674677,4.219037006179419,0.11520192968868352,7.611407593125978,1.0172572890852412
2.7947080251412797,0.7313645590169637,1.88911255066218,0.38806660202460996,4.194762885340608,0.11609271898685336,8.010440054352335,1.0175319333505286
2.6781800309534733,1.1234274577878336,1.89056589033796,0.8718262913886232,4.2078220459818745,0.11724956005023976,7.937750932645645,1.0175319333505286
2.7789169803341185,1.1157397125343946,1.847362199437267,0.9307002384292488,4.208446757816682,0.11609271898685336,8.48312286892969,1.0175319333505286
2.7534299869783534,0.8142169899229514,1.9677165081073675,0.6986687008734517,4.2876335342237075,0.11635980111619529,8.886697245214291,1.0173440766728552
2.7334387175779735,0.5111380749480359,1.634130525024472,1.0041200705227504,4.314684186203576,0.11546924980611413,8.988300041315021,1.0171556102779438
2.759216599581381,0.8026233030686638,1.8038515149930836,1.1817957602630875,4.289582344282602,0.11742741687596428,9.45125405988684,1.0171556102779438
2.7107589469093054,0.8980610603824939,1.5004867286455457,1.554729808517501,4.2479808240448165,0.11644881264324682,10.239013269007188,1.0171556102779438
2.707344259854873,1.244912686633995,1.6466322824421493,1.7696383533306879,4.245662662652958,0.11511280710050457,10.718900733063464,1.0171556102779438
2.724091175004558,1.1134273744532504,1.5822047619757416,1.957177176141729,4.2456340097683265,0.11600367575630613,10.915871367318926,1.0149878778605637
2.7331640109604662,1.444840700234687,1.6335154558097968,1.5368944023137632,4.2328303283117545,0.11439954030849618,10.945725309918496,1.0128214726460925
2.7347809172150472,1.2730767807516163,1.707629938613314,1.5161625579998443,4.206541655138915,0.11297147865916139,10.807239101411591,1.0128214726460925
2.6777040601319935,1.3690480491559736,1.751225285905642,1.1457462255208355,4.228846317226063,0.11189909249740877,10.446565263234573,1.0128214726460925
2.723992256571791,1.0930721082924943,1.8252619234726175,1.1052697042726471,4.255328981627924,0.1135072407935949,10.076283246073642,1.0113914980473433
2.775113466871849,1.2273785582265953,1.6486586255873816,1.2896961227190071,4.246292818494159,0.11306079228401421,9.890204082095977,1.0099651523761204
2.779265196516583,1.4900219653558624,1.8939570934773733,1.074059656575005,4.247752108851413,0.11261414436913439,9.335823854516551,1.0099651523761204
2.7685459571618085,1.417766660695641,2.1900180223468584,1.0117490574338839,4.2667841191616045,0.11546924980611413,9.335072193674012,1.0099651523761204
2.789467852197222,1.4086736453427988,2.0080962814346055,0.1777755335879343,4.294014757350668,0.11591462459635592,8.790029522809123,1.0099651523761204
2.764229707875677,1.1440114695949835,1.8035381684206677,0.05290829457940273,4.332337316386516,0.11573649848259672,8.576341635538595,1.0126965241508532
2.7717470522382364,1.5977173199398258,2.031574864008933,0.7122109028778479,4.303335097092101,0.1140427160406602,7.5324651231438935,1.0126965241508532
2.7621416806646573,1.274595719119174,1.8519995496054116,0.45534567238052365,4.2661106050765385,0.11564742352596187,7.372494146836676,1.0126965241508532
2.7590296074787535,1.1485996993139858,2.0470840153403613,-0.24182837516022135,4.226366482833418,0.11431034617741086,7.285864651294518,1.0126965241508532
2.761357301056172,1.1781333479208447,1.9244960545514969,-0.052472943261687326,4.190745056508416,0.11261414436913439,6.375156295465068,1.013983979484605
2.741918447773623,1.0511827008421835,1.8736062546054064,0.26856485154616583,4.136253965299311,0.11297147865916139,6.935332310642035,1.0152748408369017
2.739104409620061,1.1157217211649597,1.9046139586832893,0.259822447922848,4.059718610300871,0.11091506057115519,6.110297647137062,1.0152748408369017
2.6947734790507014,1.1047400476492664,1.965971002340394,-0.7331150859506677,4.004638649137608,0.11145192529414301,5.415866099904723,1.0152748408369017
2.6804063686812456,1.1273940900935617,2.0612775710521647,-0.4438409623169605,3.9545459525080364,0.11019879229807551,5.837707538015213,1.0157974407039796
2.722383556065193,1.125175025873695,1.760343272994676,-0.6827159083848612,3.982257772110597,0.11082555508888466,4.287739883047505,1.0163209514119387
2.740507038607157,0.9200930178238936,1.9826421583240432,-1.075338404466688,3.961117885071864,0.11046745302597097,3.710752873222057,1.0163209514119387
2.7213150965141844,0.9538286511932202,1.7953958368714389,-1.1250024464100687,3.870325627871937,0.10948201061699697,5.09481971288814,1.0163209514119387
2.7437087974617094,1.1317464101302905,1.929386881823262,-0.8905266337326576,3.8148510936758724,0.1082264050708712,2.8564439158388786,1.0163209514119387
2.752527531000362,1.247509449944786,2.003535307361145,-0.5668132754995133,3.8623704695230745,0.10957163642929091,3.169807950289053,1.0154597904665057
2.774061752712162,1.2828281441910483,2.1055482875175566,-0.8724190097273647,3.9506281445392126,0.11082555508888466,3.503658574946078,1.014594047084794
2.754128315431501,0.9168134710392211,1.8154419538716142,-1.6859968822212936,3.977966788722181,0.11064652008706356,3.4731751751862974,1.014594047084794
2.75288423640951,0.9049445554868535,1.9211870109685185,-1.883840492618087,3.993602992420569,0.11046745302597097,3.4981240099221185,1.014594047084794
2.7080423778935874,0.7382198683292448,1.9667187333983345,-1.966671761415977,4.002156171227198,0.11109404750558685,3.6995734181535647,1.0141384233162276
2.7191867320884135,1.0371586368080281,1.856530305385837,-1.3824019210888265,3.998530922369699,0.1117202496104079,3.290784227950921,1.0136842066665335
2.703058875165991,1.026252410633254,2.015687026854473,-0.9705441053439168,4.012592060349841,0.10858531041344072,2.886862292682407,1.0136842066665335
2.706227786681381,1.1710540669438205,1.955904679780309,-0.8842727367431179,4.055257173514054,0.10993005937219616,3.8961553159211455,1.0136842066665335
2.7307959237514523,1.0688770882086267,1.9916145039598296,-0.9274941171239381,4.0463440861669175,0.11001964503854945,4.391414730694756,1.0137662722603595
2.784716484511719,1.0851665180544332,1.7940016226337447,-1.3390182829933794,4.050392674692918,0.10939237677119683,4.578551112418466,1.0138484948509867
2.8157476110103232,1.1418748173051287,1.773461984786477,-1.1738095472826877,4.074311908471865,0.10921308497331629,4.169117138163251,1.0138484948509867
2.805086636794403,1.0635509804112901,2.1195910412184586,-0.6184095542567742,4.100889762258104,0.11064652008706356,4.699336136077243,1.0138484948509867
2.797000695839884,1.248408537916373,2.020112163622233,-0.6689300288920951,4.103006935300754,0.11073604159466563,4.906895717199457,1.0138484948509867
2.7862790536192166,0.7901029095261143,1.9714608491727834,-0.8720482701273399,4.148864312664552,0.11019879229807551,4.860856705874878,1.0149265867072181
2.7997007881967306,0.41799884425542094,1.7612693024702677,-0.7723624127714179,4.175801653798368,0.11064652008706356,5.188878151232957,1.0149265867072181
2.811725552588736,0.8927140013101581,1.8710550718985925,-0.13542126167165083,4.1713441828609445,0.11127300240942876,5.81959815220399,1.0149265867072181
2.835513137686092,1.2301489394942078,1.6519975268528964,0.4863349885579152,4.193888192558362,0.111183528960615,5.871092651682454,1.0149265867072181
2.795250673315016,0.6429497766930319,1.9172289378085947,-0.45009833942692257,4.158132801968968,0.10930273489045014,6.311901493467244,1.0153359882288036
2.784223753662039,1.0994852699544546,1.837981703333128,-0.1457704267829312,4.14036900053338,0.10858531041344072,6.537894887185374,1.0157437553111341
2.784858253214843,0.8581787734582459,1.6588306677636768,0.33426830518453526,4.144625677862864,0.10804690408313379,7.373534338740373,1.0157437553111341
2.7762886877175905,1.2341988596327877,1.6617931427680286,0.7216206381745309,4.118549250918918,0.10768780541691741,7.540337553450825,1.0157437553111341
2.757363029329366,1.1247012835863,1.930161792087174,0.1345662204202576,4.068000586882499,0.1086750166256561,7.462322925304168,1.016246985839208
2.756137841241589,1.2028357945388608,1.5938627006486292,1.2939159038384298,3.9889470088413495,0.1086750166256561,7.7584872997498096,1.0167500270399505
2.7758694186060127,1.5130241827660804,1.7440716384423396,1.222397134876117,3.9795321100105503,0.10930273489045014,7.7723849311094755,1.0167500270399505
2.7815816331949805,1.3620637629965178,1.5774154718656939,1.31414705723842,4.020590373633439,0.1084058738437865,8.257895128965556,1.0167500270399505
2.76254505410879,1.1613886948122816,1.7964433185404813,1.0825199895762558,4.087689130555259,0.11145192529414301,8.61168101784923,1.0167500270399505
2.7326753053181876,1.2060019941270357,1.7812881693607596,0.8712095407320783,4.067281642672412,0.11019879229807551,8.79915068085825,1.0178600285748864
2.738282604510829,0.29280286734432176,1.3097796489356037,1.2065997690495684,4.09876809728188,0.10948201061699697,8.905955984746223,1.0178600285748864
2.7511113102886307,1.027576515551358,1.4526170040509632,1.5144713332920643,4.060132617551911,0.11073604159466563,9.362555539560896,1.0178600285748864
2.721992326736199,0.9826856369724015,1.5278173840793468,1.898366747021689,4.046868534197399,0.10993005937219616,9.66337738797954,1.0178600285748864
2.7268566217639325,1.362925600112061,1.511297644749761,1.279352186250763,4.053904439224078,0.10885440491208209,10.225749256581812,1.0158455783303566
2.719594591254525,1.1678895641528542,1.585145219865056,1.4138126014144177,3.9943400479173596,0.10616019582839056,10.637908188229746,1.013817969813798
2.7209053718839424,1.0747902950957529,1.5702623959995448,1.3484053280010495,4.0310497118497866,0.10625011984265925,10.657611455983348,1.013817969813798
2.7001433637650507,1.0347084866886294,1.4772661393256175,1.2954237856933475,4.03512520256213,0.10562048186368383,10.261697110618304,1.013817969813798
2.719936828107375,1.528382787677393,1.5889922212738108,1.553505293335861,4.028204759717555,0.10535051560782599,9.820306569318356,1.0145264120059965
2.7112974222384416,1.6191657243722426,1.7088255698550814,0.7672636928172004,4.034877603388553,0.10426992117579677,9.947306493605357,1.0152293305113487
2.6908085488897595,1.4349499991574184,1.8001983378739197,0.9405435683210887,4.0463440861669175,0.10616019582839056,9.669424763416123,1.0152293305113487
2.681393994125882,1.2760844030291407,1.8473040138575767,0.32761358079052816,4.099564249256261,0.10580041888621158,9.204817659723977,1.0152293305113487
2.659599201110095,1.2463935202098881,1.6197548794050327,0.30510576056258626,4.059546056679405,0.10481036435234507,8.955473807046642,1.0152293305113487
2.63427529887846,0.883615421921718,1.655009346684917,-0.029299952214884153,3.991166847704734,0.10426992117579677,8.99811135611987,1.0160598318638738
2.620649336195348,0.906069177802617,1.504704946216386,0.0070641086495809025,3.993492387225699,0.10372918576247689,8.252838593140005,1.0168846413907702
2.6725991075337183,1.0560968136415216,1.504641253571591,-0.22322530181979922,3.9980906038655384,0.10417981890966381,7.797712705991072,1.0168846413907702
